,date,open,high,low,close,volume,amount,outstanding_share,turnover,symbol,name
38,2023-07-26,10.08,10.13,10.05,10.08,211272.0,2131665.0,63055240.0,0.0033505859306855387,bj430017,星昊医药
39,2023-07-27,10.13,10.14,10.06,10.07,204077.0,2056641.0,63055240.0,0.0032364796327791316,bj430017,星昊医药
40,2023-07-28,10.05,10.09,10.04,10.08,217009.0,2184311.0,63055240.0,0.0034415696459168185,bj430017,星昊医药
41,2023-07-31,10.12,10.13,10.06,10.09,806928.0,8142446.0,63055240.0,0.012797160077417833,bj430017,星昊医药
42,2023-08-01,10.09,10.13,10.06,10.1,707493.0,7125204.0,63055240.0,0.011220209454440265,bj430017,星昊医药
43,2023-08-02,10.08,10.12,10.05,10.05,441128.0,4455273.0,63055240.0,0.006995897565372838,bj430017,星昊医药
44,2023-08-03,10.05,10.1,10.03,10.07,305230.0,3070175.0,63055240.0,0.004840676207084455,bj430017,星昊医药
45,2023-08-04,10.06,10.1,10.03,10.08,358613.0,3602923.0,63055240.0,0.005687283087020207,bj430017,星昊医药
46,2023-08-07,10.08,10.08,9.98,10.02,474065.0,4746858.0,63055240.0,0.007518249078109924,bj430017,星昊医药
47,2023-08-08,10.0,10.02,9.96,9.99,219400.0,2191539.0,63055240.0,0.003479488778410803,bj430017,星昊医药
48,2023-08-09,9.99,10.29,9.95,10.2,1631819.0,16589949.0,63055240.0,0.025879197351401723,bj430017,星昊医药
49,2023-08-10,10.13,10.18,10.0,10.08,825177.0,8288231.0,63055240.0,0.013086572979501783,bj430017,星昊医药
50,2023-08-11,10.08,10.39,10.04,10.31,2147592.0,22051334.0,63055240.0,0.034058898197834156,bj430017,星昊医药
51,2023-08-14,10.3,10.64,10.19,10.26,1777444.0,18477146.0,63055240.0,0.02818868027462904,bj430017,星昊医药
52,2023-08-15,10.3,10.31,10.12,10.18,833953.0,8494298.0,63055240.0,0.013225752530638214,bj430017,星昊医药
53,2023-08-16,10.12,10.36,10.08,10.1,922719.0,9387480.0,63055240.0,0.01463350230686617,bj430017,星昊医药
54,2023-08-17,10.09,10.15,10.0,10.06,931232.0,9347250.0,63055240.0,0.014768510912019367,bj430017,星昊医药
55,2023-08-18,10.11,10.11,10.01,10.02,293670.0,2947109.0,63055240.0,0.004657344893144487,bj430017,星昊医药
56,2023-08-21,10.02,10.04,9.97,9.99,253153.0,2530090.0,63055240.0,0.004014781325073063,bj430017,星昊医药
57,2023-08-22,10.16,10.22,10.0,10.12,795015.0,8023026.0,63055240.0,0.01260823049757641,bj430017,星昊医药
58,2023-08-23,10.15,10.16,10.05,10.06,245720.0,2478613.0,63055240.0,0.00389690055893848,bj430017,星昊医药
59,2023-08-24,10.1,10.1,10.0,10.04,295339.0,2962011.0,63055240.0,0.004683813748072325,bj430017,星昊医药
60,2023-08-25,10.07,10.07,9.99,10.03,298435.0,2989009.0,63055240.0,0.004732913553259015,bj430017,星昊医药
61,2023-08-28,10.3,10.39,10.07,10.08,589322.0,6013719.0,63055240.0,0.00934612254271017,bj430017,星昊医药
62,2023-08-29,10.09,10.21,10.08,10.19,623773.0,6335075.0,63055240.0,0.009892484748293719,bj430017,星昊医药
63,2023-08-30,10.2,10.2,10.15,10.19,300353.0,3056900.0,63055240.0,0.004763331326627256,bj430017,星昊医药
64,2023-08-31,10.16,10.21,10.13,10.2,274187.0,2789868.0,63055240.0,0.0043483618490707514,bj430017,星昊医药
65,2023-09-01,10.21,10.32,10.19,10.29,625859.0,6423355.0,63055240.0,0.009925566852175965,bj430017,星昊医药
66,2023-09-04,10.5,10.66,10.48,10.59,2605288.0,27535020.0,63055240.0,0.041317549501040676,bj430017,星昊医药
67,2023-09-05,10.58,10.59,10.34,10.41,891034.0,9322099.0,63055240.0,0.014131006400102513,bj430017,星昊医药
68,2023-09-06,10.46,10.46,10.33,10.39,405742.0,4213844.0,63055240.0,0.006434707091750027,bj430017,星昊医药
69,2023-09-07,10.36,10.37,10.23,10.25,618756.0,6372463.0,63055240.0,0.009812919592408181,bj430017,星昊医药
70,2023-09-08,10.25,10.48,10.21,10.39,395041.0,4084357.0,63055240.0,0.006264998753473938,bj430017,星昊医药
71,2023-09-11,10.4,10.54,10.36,10.49,691483.0,7247820.0,63055240.0,0.010966305100099532,bj430017,星昊医药
72,2023-09-12,10.44,10.55,10.44,10.5,642203.0,6752042.0,63055240.0,0.010184768149324307,bj430017,星昊医药
73,2023-09-13,10.45,10.49,10.27,10.34,532290.0,5513945.0,63055240.0,0.00844164576964579,bj430017,星昊医药
74,2023-09-14,10.3,10.44,10.3,10.36,258201.0,2670085.0,63055240.0,0.004094838113374875,bj430017,星昊医药
75,2023-09-15,10.32,10.4,10.3,10.32,366141.0,3783028.0,63055240.0,0.005806670468624019,bj430017,星昊医药
76,2023-09-18,10.35,10.53,10.33,10.49,484687.0,5067797.0,63055240.0,0.007686704546680022,bj430017,星昊医药
77,2023-09-19,10.53,10.88,10.53,10.71,1448833.0,15529894.0,63055240.0,0.022977202211901818,bj430017,星昊医药
78,2023-09-20,10.76,10.84,10.6,10.61,817177.0,8731880.0,63055240.0,0.012959700097882429,bj430017,星昊医药
79,2023-09-21,10.55,10.75,10.55,10.73,682651.0,7269111.0,63055240.0,0.010826237438791764,bj430017,星昊医药
80,2023-09-22,10.62,10.93,10.62,10.84,1037905.0,11256456.0,63055240.0,0.016460249774642045,bj430017,星昊医药
81,2023-09-25,10.8,10.84,10.72,10.78,430578.0,4635622.0,63055240.0,0.0068285839527373144,bj430017,星昊医药
82,2023-09-26,10.9,10.9,10.57,10.58,454903.0,4848076.0,63055240.0,0.007214356808411164,bj430017,星昊医药
83,2023-09-27,10.6,10.82,10.6,10.63,288921.0,3090495.0,63055240.0,0.004582029978793198,bj430017,星昊医药
84,2023-09-28,10.66,10.76,10.62,10.72,243442.0,2607671.0,63055240.0,0.0038607735058973688,bj430017,星昊医药
85,2023-10-09,10.75,10.88,10.72,10.81,716432.0,7758816.0,63055240.0,0.011361974040539692,bj430017,星昊医药
86,2023-10-10,10.79,10.87,10.57,10.61,704666.0,7558817.0,63055240.0,0.011175375749898025,bj430017,星昊医药
87,2023-10-11,10.79,10.79,10.54,10.71,452646.0,4847690.0,63055240.0,0.007178562796684304,bj430017,星昊医药
88,2023-10-12,10.84,10.87,10.71,10.81,600512.0,6483558.0,63055240.0,0.009523585985875242,bj430017,星昊医药
89,2023-10-13,10.71,10.81,10.65,10.71,320081.0,3436347.0,63055240.0,0.005076199852700585,bj430017,星昊医药
90,2023-10-16,10.8,10.94,10.71,10.72,603968.0,6525934.0,63055240.0,0.009578395070734803,bj430017,星昊医药
91,2023-10-17,10.82,10.82,10.54,10.66,706825.0,7417421.0,63055240.0,0.011209615568825049,bj430017,星昊医药
92,2023-10-18,10.7,10.7,10.3,10.37,332339.0,3424741.0,63055240.0,0.0052706008255618405,bj430017,星昊医药
93,2023-10-19,10.35,10.35,10.22,10.29,442537.0,4466894.0,63055240.0,0.007018243051648047,bj430017,星昊医药
94,2023-10-20,10.29,10.29,10.15,10.26,470651.0,4713741.0,63055240.0,0.007464106075878865,bj430017,星昊医药
95,2023-10-23,10.28,10.35,10.11,10.19,376789.0,3770649.0,63055240.0,0.00597553827405938,bj430017,星昊医药
96,2023-10-24,10.19,10.37,10.19,10.34,209223.0,2118313.0,63055240.0,0.0033180906138807814,bj430017,星昊医药
97,2023-10-25,10.4,10.41,10.29,10.3,303894.0,3079226.0,63055240.0,0.004819488435854022,bj430017,星昊医药
98,2023-10-26,10.36,10.36,10.28,10.32,126821.0,1283616.0,63055240.0,0.002011268214981023,bj430017,星昊医药
99,2023-10-27,10.3,10.62,10.3,10.54,498056.0,5125891.0,63055240.0,0.007898724990976167,bj430017,星昊医药
100,2023-10-30,10.54,10.84,10.54,10.79,629504.0,6626650.0,63055240.0,0.009983373308863784,bj430017,星昊医药
101,2023-10-31,10.78,10.84,10.71,10.79,622363.0,6581440.0,63055240.0,0.009870123402908307,bj430017,星昊医药
102,2023-11-01,10.71,10.84,10.67,10.75,189146.0,1994731.0,63055240.0,0.0029996872583468084,bj430017,星昊医药
103,2023-11-02,10.76,10.78,10.5,10.53,218249.0,2274276.0,63055240.0,0.003461234942567818,bj430017,星昊医药
104,2023-11-03,10.65,10.68,10.51,10.59,433340.0,4494725.0,63055240.0,0.0068723868151163965,bj430017,星昊医药
105,2023-11-06,10.68,10.77,10.58,10.73,390993.0,4098312.0,63055240.0,0.006200801075374545,bj430017,星昊医药
106,2023-11-07,10.65,10.76,10.57,10.74,327003.0,3426320.0,63055240.0,0.005185976613521731,bj430017,星昊医药
107,2023-11-08,10.79,10.87,10.73,10.84,952131.0,10098498.0,63055240.0,0.015099950456139728,bj430017,星昊医药
108,2023-11-09,10.95,11.63,10.92,11.16,2132339.0,23627318.0,63055240.0,0.03381699918991665,bj430017,星昊医药
109,2023-11-10,11.1,11.5,11.09,11.15,1166536.0,12866573.0,63055240.0,0.018500222979089445,bj430017,星昊医药
110,2023-11-13,11.18,11.43,11.18,11.29,725191.0,8052134.0,63055240.0,0.011500883986802683,bj430017,星昊医药
111,2023-11-14,11.3,11.32,11.11,11.24,638254.0,7027947.0,63055240.0,0.010122140523134952,bj430017,星昊医药
112,2023-11-15,11.4,11.79,11.28,11.58,1927398.0,21875292.0,63055240.0,0.03056681728592263,bj430017,星昊医药
113,2023-11-16,11.54,11.54,11.13,11.17,1176004.0,13008987.0,63055240.0,0.01865037703448595,bj430017,星昊医药
114,2023-11-17,11.15,11.29,11.15,11.29,422158.0,4653533.0,63055240.0,0.006695050244832943,bj430017,星昊医药
115,2023-11-20,11.31,11.89,11.27,11.65,1505447.0,17219922.0,63055240.0,0.023875049876901585,bj430017,星昊医药
116,2023-11-21,11.77,12.89,11.76,12.19,5011238.0,60652436.0,63055240.0,0.07947377569255148,bj430017,星昊医药
117,2023-11-22,12.1,12.91,12.0,12.91,5826969.0,71972257.0,63055240.0,0.09241054351708121,bj430017,星昊医药
118,2023-11-23,13.14,13.93,12.54,12.89,5953857.0,77682717.0,63055240.0,0.0944228742924458,bj430017,星昊医药
119,2023-11-24,13.06,16.75,13.06,16.75,16228687.0,248217813.0,63055240.0,0.2573725355735701,bj430017,星昊医药
120,2023-11-27,17.99,20.82,16.19,18.61,23267824.0,415041686.0,63055240.0,0.36900698498649753,bj430017,星昊医药
121,2023-11-28,16.81,18.38,15.68,16.71,13651219.0,227896884.0,63055240.0,0.21649618651836072,bj430017,星昊医药
122,2023-11-29,16.86,17.47,14.88,15.14,10517001.0,167145291.0,63055240.0,0.1667902778579544,bj430017,星昊医药
123,2023-11-30,15.43,16.43,14.48,15.84,8671906.0,132711355.0,63055240.0,0.13752871291902147,bj430017,星昊医药
124,2023-12-01,15.48,16.26,14.81,14.95,6254305.0,94483903.0,63055240.0,0.09918771223454229,bj430017,星昊医药
125,2023-12-04,15.08,15.13,13.96,14.53,4948919.0,70699807.0,61807240.0,0.08007021507512713,bj430017,星昊医药
126,2023-12-05,14.41,16.09,14.28,15.7,8411380.0,127141645.0,61807240.0,0.136090529200139,bj430017,星昊医药
127,2023-12-06,15.7,16.28,15.08,15.2,6172088.0,93890995.0,61807240.0,0.09986027526872257,bj430017,星昊医药
128,2023-12-07,15.02,15.76,15.0,15.57,5165905.0,78435610.0,61807240.0,0.08358090411414586,bj430017,星昊医药
129,2023-12-08,15.57,16.28,15.25,16.15,6369547.0,99446690.0,61807240.0,0.10305503044627135,bj430017,星昊医药
130,2023-12-11,16.36,16.96,15.53,15.74,5306241.0,84307991.0,61807240.0,0.08585144717673852,bj430017,星昊医药
131,2023-12-12,15.53,15.94,15.41,15.81,4171023.0,64200184.0,61807240.0,0.06748437561683712,bj430017,星昊医药
132,2023-12-13,15.79,17.52,15.64,16.8,11099886.0,182987738.0,61807240.0,0.17958876662345705,bj430017,星昊医药
133,2023-12-14,16.39,17.31,16.18,16.82,9697384.0,160131285.0,61807240.0,0.15689721786638589,bj430017,星昊医药
134,2023-12-15,16.86,16.89,16.08,16.53,5007324.0,81112917.0,61807240.0,0.08101516909669482,bj430017,星昊医药
135,2023-12-18,16.45,17.15,16.34,16.88,6012817.0,99756616.0,61807240.0,0.09728337651058355,bj430017,星昊医药
136,2023-12-19,16.88,17.03,16.24,16.54,4097251.0,66551486.0,61807240.0,0.06629079376461398,bj430017,星昊医药
137,2023-12-20,16.71,17.44,16.43,17.2,6714205.0,112091696.0,61807240.0,0.1086313674579224,bj430017,星昊医药
138,2023-12-21,16.93,17.18,13.85,14.72,8876291.0,138797132.0,61807240.0,0.14361247970302507,bj430017,星昊医药
139,2023-12-22,14.8,15.13,14.15,14.53,3950406.0,56566826.0,61807240.0,0.06391493941486466,bj430017,星昊医药
140,2023-12-25,14.53,15.53,14.52,15.37,4766187.0,70952559.0,78644874.0,0.06060391170567582,bj430017,星昊医药
141,2023-12-26,15.37,15.84,14.77,15.39,4836027.0,73466044.0,78644874.0,0.06149195432622856,bj430017,星昊医药
142,2023-12-27,15.39,15.48,14.97,15.39,3264228.0,48775212.0,78644874.0,0.04150592192442193,bj430017,星昊医药
143,2023-12-28,15.44,15.87,15.19,15.68,4401423.0,67367749.0,78644874.0,0.05596579632132159,bj430017,星昊医药
144,2023-12-29,15.75,16.22,15.67,16.15,4097952.0,64689444.0,78644874.0,0.05210704514575228,bj430017,星昊医药
145,2024-01-02,16.3,16.76,16.15,16.67,4983337.0,80513451.0,78644874.0,0.06336505796932168,bj430017,星昊医药
146,2024-01-03,16.67,17.6,16.5,16.94,6574810.0,110493809.0,78644874.0,0.08360125289284588,bj430017,星昊医药
147,2024-01-04,16.82,16.94,16.11,16.7,4381145.0,71264139.0,78644874.0,0.055707953705921125,bj430017,星昊医药
148,2024-01-05,16.75,17.01,15.73,16.08,5781430.0,93405484.0,78644874.0,0.0735131192402953,bj430017,星昊医药
149,2024-01-08,15.85,16.17,14.77,14.77,4114069.0,62361344.0,78644874.0,0.05231197903629421,bj430017,星昊医药
150,2024-01-09,14.84,15.04,13.84,14.18,3884003.0,54718780.0,78644874.0,0.04938660083554842,bj430017,星昊医药
151,2024-01-10,14.16,14.67,14.0,14.52,2407890.0,34070596.0,78644874.0,0.030617252943910878,bj430017,星昊医药
152,2024-01-11,14.93,15.58,14.64,14.84,3007677.0,44376065.0,78644874.0,0.038243776701835645,bj430017,星昊医药
153,2024-01-12,14.57,14.75,13.84,13.84,3574196.0,50190738.0,78644874.0,0.04544728496862999,bj430017,星昊医药
154,2024-01-15,13.8,13.99,13.27,13.3,2341375.0,31327365.0,78644874.0,0.029771488984774774,bj430017,星昊医药
155,2024-01-16,13.5,14.06,12.81,14.04,3680130.0,48748408.0,78644874.0,0.046794276763670574,bj430017,星昊医药
156,2024-01-17,13.9,14.31,13.75,13.78,3077243.0,42255253.0,78644874.0,0.039128335306379915,bj430017,星昊医药
157,2024-01-18,13.78,14.09,13.36,14.03,2918225.0,39384857.0,78644874.0,0.03710635991355266,bj430017,星昊医药
158,2024-01-19,14.11,14.73,13.97,14.52,3851781.0,54341457.0,78644874.0,0.04897688563910726,bj430017,星昊医药
159,2024-01-22,14.43,14.53,13.43,13.64,2830389.0,39135299.0,78644874.0,0.035989491190487506,bj430017,星昊医药
160,2024-01-23,13.64,13.89,13.45,13.7,1463154.0,19663979.0,78644874.0,0.018604569192901245,bj430017,星昊医药
161,2024-01-24,13.81,13.86,13.17,13.56,2133235.0,28219153.0,78644874.0,0.02712490835702782,bj430017,星昊医药
162,2024-01-25,13.71,14.04,13.52,13.73,2211849.0,29945999.0,78644874.0,0.02812451578217291,bj430017,星昊医药
163,2024-01-26,13.55,14.0,13.45,13.59,1958113.0,26367182.0,78644874.0,0.024898164373688234,bj430017,星昊医药
164,2024-01-29,13.54,13.59,12.57,12.57,2197156.0,27946556.0,78644874.0,0.027937688602565503,bj430017,星昊医药
165,2024-01-30,12.55,12.8,12.33,12.49,1358150.0,16733859.0,78644874.0,0.017269402707670432,bj430017,星昊医药
166,2024-01-31,12.39,12.77,12.39,12.48,1221431.0,15099559.0,78644874.0,0.015530967727152822,bj430017,星昊医药
167,2024-02-01,12.62,12.62,11.97,11.97,1321482.0,15932505.0,78644874.0,0.01680315490110646,bj430017,星昊医药
168,2024-02-02,12.02,12.21,10.72,11.36,2218026.0,24924257.0,78644874.0,0.028203058727006163,bj430017,星昊医药
169,2024-02-05,11.43,11.43,10.44,11.08,2029489.0,21832106.0,78644874.0,0.025805737828507425,bj430017,星昊医药
170,2024-02-06,11.1,13.13,10.86,12.95,3799412.0,45813565.0,78644874.0,0.04831099354294852,bj430017,星昊医药
171,2024-02-07,13.14,13.75,12.38,12.6,3142758.0,40624080.0,78644874.0,0.0399613838786238,bj430017,星昊医药
172,2024-02-08,12.6,13.09,12.0,12.66,2131177.0,26280206.0,78644874.0,0.027098740090803628,bj430017,星昊医药
173,2024-02-19,12.73,13.04,12.63,12.99,1389748.0,17560630.0,78644874.0,0.017671183502690844,bj430017,星昊医药
174,2024-02-20,13.05,14.64,12.79,13.64,3546158.0,48537030.0,78644874.0,0.045090770950945894,bj430017,星昊医药
175,2024-02-21,13.24,13.99,13.16,13.61,3202036.0,42692369.0,78644874.0,0.0407151265828209,bj430017,星昊医药
176,2024-02-22,13.56,13.95,13.29,13.65,2054808.0,27395502.0,78644874.0,0.026127678709231578,bj430017,星昊医药
177,2024-02-23,13.73,13.75,13.17,13.35,2016630.0,26506029.0,78644874.0,0.02564223066846035,bj430017,星昊医药
178,2024-02-26,13.28,13.45,13.18,13.29,1012854.0,13208895.0,78644874.0,0.012878830475333967,bj430017,星昊医药
179,2024-02-27,13.43,13.9,13.3,13.77,2920990.0,39241170.0,78644874.0,0.03714151795830965,bj430017,星昊医药
180,2024-02-28,14.16,14.49,13.27,13.38,3302579.0,45327610.0,78644874.0,0.04199356972712551,bj430017,星昊医药
181,2024-02-29,13.55,13.94,13.34,13.88,2238389.0,30079038.0,78644874.0,0.028461982150292466,bj430017,星昊医药
182,2024-03-01,14.01,14.02,13.7,13.9,1382598.0,18780631.0,78644874.0,0.01758026848641146,bj430017,星昊医药
183,2024-03-04,13.89,14.4,13.61,14.1,2590906.0,35728338.0,78644874.0,0.03294437219137766,bj430017,星昊医药
184,2024-03-05,13.9,13.94,13.25,13.34,2098217.0,27838551.0,78644874.0,0.026679640938836013,bj430017,星昊医药
185,2024-03-06,13.19,13.49,13.13,13.35,1445571.0,18887428.0,78644874.0,0.018380994545175316,bj430017,星昊医药
186,2024-03-07,13.4,13.4,12.99,13.03,1101399.0,14235612.0,78644874.0,0.014004714407705707,bj430017,星昊医药
187,2024-03-08,13.13,13.28,12.94,13.06,716000.0,9217234.0,78644874.0,0.00910421701483049,bj430017,星昊医药
188,2024-03-11,12.95,13.14,12.9,13.06,1087807.0,13902056.0,78644874.0,0.013831886869066634,bj430017,星昊医药
189,2024-03-12,13.06,13.81,13.04,13.33,1954794.0,25801352.0,78644874.0,0.02485596200459295,bj430017,星昊医药
190,2024-03-13,13.26,13.26,12.91,12.91,1769746.0,22587905.0,78644874.0,0.022503005090961172,bj430017,星昊医药
191,2024-03-14,13.45,14.16,12.99,13.09,3165549.0,42027435.0,78644874.0,0.040251180261284415,bj430017,星昊医药
192,2024-03-15,12.89,13.5,12.64,13.3,2907879.0,37476954.0,78644874.0,0.03697480652076574,bj430017,星昊医药
193,2024-03-18,13.34,13.45,13.17,13.34,1534243.0,20020618.0,78644874.0,0.019508493331682367,bj430017,星昊医药
194,2024-03-19,13.33,13.38,13.06,13.14,1250748.0,16230055.0,78644874.0,0.015903744724672073,bj430017,星昊医药
195,2024-03-20,13.09,13.29,13.09,13.24,751011.0,9746228.0,78644874.0,0.009549395425314052,bj430017,星昊医药
196,2024-03-21,13.24,13.27,12.91,12.98,1471557.0,18829010.0,78644874.0,0.01871141658895658,bj430017,星昊医药
197,2024-03-22,12.93,13.13,12.83,12.86,1107556.0,14043985.0,78644874.0,0.014083003044801114,bj430017,星昊医药
198,2024-03-25,12.81,12.92,12.49,12.49,895309.0,11144474.0,78644874.0,0.011384200323087809,bj430017,星昊医药
199,2024-03-26,12.51,12.62,12.18,12.34,816943.0,9909112.0,78644874.0,0.01038774631389199,bj430017,星昊医药
200,2024-03-27,12.34,12.68,12.34,12.35,789773.0,9712111.0,78644874.0,0.010042269252030335,bj430017,星昊医药
201,2024-03-28,12.25,12.58,12.25,12.46,654890.0,7972191.0,78644874.0,0.008327179721846843,bj430017,星昊医药
202,2024-03-29,12.41,12.48,12.34,12.42,498816.0,6079433.0,78644874.0,0.006342638428030287,bj430017,星昊医药
203,2024-04-01,12.38,12.62,12.38,12.52,570961.0,7006999.0,78644874.0,0.007259990015369597,bj430017,星昊医药
204,2024-04-02,12.44,12.88,12.44,12.69,1191253.0,14902727.0,78644874.0,0.015147242781519365,bj430017,星昊医药
205,2024-04-03,12.73,12.78,12.58,12.72,512257.0,6362752.0,78644874.0,0.0065135459432486345,bj430017,星昊医药
206,2024-04-08,12.68,12.68,12.25,12.31,784444.0,9571598.0,78644874.0,0.009974508955281689,bj430017,星昊医药
207,2024-04-09,12.29,12.47,12.26,12.4,418824.0,5085249.0,78644874.0,0.005325509199747717,bj430017,星昊医药
208,2024-04-10,12.37,12.85,12.22,12.39,1546128.0,19058168.0,78644874.0,0.019659615704896417,bj430017,星昊医药
209,2024-04-11,12.22,12.23,11.84,11.88,1857989.0,21921821.0,78644874.0,0.023625048976491463,bj430017,星昊医药
210,2024-04-12,11.9,11.94,11.58,11.62,680916.0,7838360.0,78644874.0,0.008658110381103796,bj430017,星昊医药
211,2024-04-15,11.65,11.75,11.24,11.27,1113644.0,12461386.0,78644874.0,0.014160414320200957,bj430017,星昊医药
212,2024-04-16,11.32,11.34,10.67,10.74,1384442.0,14737161.0,78644874.0,0.017603715659840716,bj430017,星昊医药
213,2024-04-17,10.94,11.28,10.81,11.24,1353378.0,14768505.0,78644874.0,0.01720872488142075,bj430017,星昊医药
214,2024-04-18,11.27,11.4,11.04,11.27,927763.0,10267422.0,78644874.0,0.011796865489287961,bj430017,星昊医药
215,2024-04-19,11.18,11.31,11.07,11.18,543917.0,5968064.0,78644874.0,0.006916115092256363,bj430017,星昊医药
216,2024-04-22,11.18,11.61,11.15,11.54,1061936.0,11992246.0,78644874.0,0.013502927094777977,bj430017,星昊医药
217,2024-04-23,11.38,11.6,11.34,11.54,674289.0,7603882.0,78644874.0,0.008573845512169045,bj430017,星昊医药
218,2024-04-24,11.54,11.54,11.32,11.45,889047.0,9978557.0,78644874.0,0.011304576570368718,bj430017,星昊医药
219,2024-04-25,11.44,11.53,11.37,11.4,558762.0,6284708.0,78644874.0,0.007104875010671388,bj430017,星昊医药
220,2024-04-26,11.38,11.53,11.31,11.51,745229.0,8371928.0,78644874.0,0.009475875058303228,bj430017,星昊医药
221,2024-04-29,11.66,11.89,11.58,11.8,1082817.0,12483267.0,78644874.0,0.01376843708847445,bj430017,星昊医药
